country_name,access_to_electricity_pct,atms_per_100000,compulsory_education_years,health_expenditure_pct_of_gdp,gdp_per_capita_usd,gdp_per_capita_ppp,life_expectancy_female,life_expectancy_male,life_expectancy,population_density,population,alcohol_consumption_per_capita,unemployment_rate_female,unemployment_rate_male,unemployment_rate,year,Country Name,Country Code,country_category,is_region,planet
Uzbekistan,100.0,28.035561124373693,12.0,5.29149055,1529.0828635133496,6920.044618265021,73.676,69.445,71.57300000000002,77.4708509637988,32956100.0,2.59,5.5170001983642605,5.88700008392334,5.73600006103516,2018,Uzbekistan,UZB,DEVELOPING,0,Earth
Vanuatu,61.8647689819336,48.050329926974705,,3.37372637,3125.25798900649,3204.6795408538896,71.99,68.847,70.32300000000001,24.0098441345365,292680.0,2.25,4.8979997634887695,3.95799994468689,4.36800003051758,2018,Vanuatu,VUT,DEVELOPING,0,Earth
Vietnam,100.0,25.322499131076,10.0,5.91789675,2566.59694958511,7771.18941966516,79.442,71.207,75.317,308.12524591221296,95540395.0,8.66,1.8309999704361,2.14199995994568,1.99300003051758,2018,Vietnam,VNM,DEVELOPING,0,Earth
West Bank and Gaza,100.0,24.7351900738041,10.0,,3562.330942702561,6472.121784705961,75.595,72.263,73.895,758.984551495017,4569087.0,,41.8499984741211,22.3939990997314,26.2560005187988,2018,West Bank and Gaza,PSE,DEVELOPING,0,Earth
World,89.58855122823209,40.949620370355895,10.0,9.84877857521162,11385.6752270743,17025.8273598329,74.87181466487421,70.39874267549051,72.56328188999109,59.617977845069,7591945270.5,6.18124045917179,5.580953729379951,5.27161533968188,5.392213059959049,2018,World,WLD,,1,Earth
Zambia,39.8126220703125,11.5546643950866,7.0,4.93484306,1516.39066079862,3607.30444193771,66.447,60.533,63.51,23.341478900711603,17351822.0,6.54,12.447999954223599,10.6140003204346,11.5,2018,Zambia,ZMB,DEVELOPING,0,Earth
Zimbabwe,41.0415840148926,6.6252080146981,7.0,4.73433113,1683.74057709465,3206.2770785762,62.598,59.50100000000001,61.195,37.3245909267158,14439018.0,4.67,5.59800004959106,4.55499982833862,5.086999893188481,2018,Zimbabwe,ZWE,DEVELOPING,0,Earth
Belarus,100.0,55.6671750109495,9.0,5.75974846,5761.747120230071,18280.198919064198,79.2,69.3,74.12926829268291,46.792242075569,9498264.0,,4.03900003433228,7.22800016403198,5.650000095367429,2017,Belarus,BLR,,0,Earth
South Asia (IDA & IBRD),89.82433632891859,9.99643582966231,9.5,3.45934662266094,1866.1590187187,5769.175349052521,70.50572323804221,67.94938972497461,69.1713119009688,375.73017550637604,1792835608.0,,5.448446434574128,5.03169449724882,5.125434540149129,2017,South Asia (IDA & IBRD),TSA,,1,Earth
Timor-Leste,80.00364685058591,11.993799727010698,9.0,4.33655405,1286.4057506830802,3145.48059068332,71.092,67.053,69.007,83.60867518493609,1243261.0,,6.0170001983642605,3.35199999809265,4.56599998474121,2017,Timor-Leste,TLS,DEVELOPING,0,Earth
Tajikistan,99.3,,9.0,7.239480499999999,826.6215305387041,3313.51945778412,73.17699999999998,68.727,70.87899999999998,65.57271417249079,9100837.0,3.28,10.083000183105499,11.7589998245239,11.133000373840304,2018,Tajikistan,TJK,DEVELOPING,0,Earth
Euro area,100.0,85.63951802816759,10.0,10.1582858840224,37140.6698528957,45788.687121956515,84.56465827370191,79.4339855113359,81.9322152288144,127.35100045189199,341163597.0,,9.44583613011795,8.73044682356534,9.06011736628989,2017,Euro area,EMU,,1,Earth
IDA total,58.91104889187299,7.226120087567558,9.0,4.0800111602396605,1365.85465109636,3861.81151369926,65.9319543543377,62.5978916116434,64.2478004723441,73.04003184853599,1633481515.0,3.6840850144620494,5.18850135818371,4.3216919110429,4.67186828431238,2018,IDA total,IDA,,1,Earth
Nepal,92.4131927490234,10.970098863205699,10.0,5.48825455,911.444266521259,3099.30608193814,71.586,68.71,70.169,192.72496686431802,27627124.0,,1.2330000400543202,1.6039999723434402,1.3960000276565598,2017,Nepal,NPL,DEVELOPING,0,Earth
Ukraine,100.0,97.3869861758395,11.0,7.72391653,3096.81740221352,12629.1416610826,76.72,66.69,71.5826829268293,77.0296708039151,44622518.0,8.32,7.4239997863769505,10.0290002822876,8.79899978637695,2018,Ukraine,UKR,DEVELOPING,0,Earth
Philippines,93.0,28.1350591611798,11.0,4.4460597,3123.23422944462,8120.84230882854,75.268,66.971,70.952,352.72919475467,105173264.0,,2.70199990272522,2.4590001106262203,2.5520000457763703,2017,Philippines,PHL,DEVELOPING,0,Earth
Indonesia,98.51,54.376093119648196,9.0,2.87053037,3893.8464247557104,11648.542672945601,73.748,69.375,71.509,147.75219008926,267663435.0,0.57,4.25099992752075,4.67899990081787,4.51100015640259,2018,Indonesia,IDN,DEVELOPING,0,Earth
United Arab Emirates,100.0,64.47807593433329,6.0,4.22590351,43839.3563491413,68599.6181782301,79.164,77.133,77.814,135.609110109828,9630959.0,3.9,6.1869997978210405,1.39100003242493,2.22900009155273,2018,United Arab Emirates,ARE,,0,Earth
Comoros,79.41969299316409,5.10009445374928,6.0,4.64801407,1323.81158996501,3032.25468181699,65.675,62.21,63.912,437.341200057394,813892.0,,4.7480001449585005,4.10599994659424,4.375,2017,Comoros,COM,DEVELOPING,0,Earth
